index	predictions
5856	contradiction
5857	neutral
5858	neutral
5859	neutral
5860	entailment
5861	entailment
5862	contradiction
5863	entailment
5864	entailment
5865	entailment
5866	contradiction
5867	entailment
5868	neutral
5869	entailment
5870	entailment
5871	contradiction
5872	entailment
5873	entailment
5874	neutral
5875	neutral
5876	entailment
5877	neutral
5878	entailment
5879	contradiction
5880	entailment
5881	entailment
5882	neutral
5883	entailment
5884	entailment
5885	contradiction
5886	entailment
5887	contradiction
5888	entailment
5889	neutral
5890	contradiction
5891	contradiction
5892	entailment
5893	neutral
5894	neutral
5895	entailment
5896	entailment
5897	entailment
5898	entailment
5899	contradiction
5900	neutral
5901	entailment
5902	neutral
5903	neutral
5904	contradiction
5905	contradiction
5906	neutral
5907	entailment
5908	neutral
5909	neutral
5910	neutral
5911	contradiction
5912	entailment
5913	neutral
5914	entailment
5915	contradiction
5916	neutral
5917	neutral
5918	contradiction
5919	entailment
5920	contradiction
5921	entailment
5922	neutral
5923	neutral
5924	contradiction
5925	entailment
5926	contradiction
5927	contradiction
5928	contradiction
5929	neutral
5930	contradiction
5931	contradiction
5932	neutral
5933	entailment
5934	contradiction
5935	entailment
5936	contradiction
5937	entailment
5938	neutral
5939	entailment
5940	neutral
5941	contradiction
5942	contradiction
5943	contradiction
5944	neutral
5945	contradiction
5946	entailment
5947	contradiction
5948	entailment
5949	neutral
5950	entailment
5951	neutral
5952	entailment
5953	neutral
5954	contradiction
5955	neutral
5956	neutral
5957	neutral
5958	neutral
5959	entailment
5960	neutral
5961	contradiction
5962	contradiction
5963	neutral
5964	entailment
5965	entailment
5966	entailment
5967	contradiction
5968	entailment
5969	contradiction
5970	entailment
5971	contradiction
5972	contradiction
5973	entailment
5974	contradiction
5975	entailment
5976	neutral
5977	entailment
5978	contradiction
5979	neutral
5980	neutral
5981	neutral
5982	entailment
5983	neutral
5984	entailment
5985	entailment
5986	entailment
5987	neutral
5988	entailment
5989	neutral
5990	neutral
5991	contradiction
5992	entailment
5993	contradiction
5994	neutral
5995	entailment
5996	contradiction
5997	contradiction
5998	contradiction
5999	entailment
6000	entailment
6001	neutral
6002	contradiction
6003	contradiction
6004	neutral
6005	neutral
6006	entailment
6007	entailment
6008	entailment
6009	contradiction
6010	contradiction
6011	contradiction
6012	contradiction
6013	entailment
6014	neutral
6015	neutral
6016	contradiction
6017	entailment
6018	neutral
6019	neutral
6020	entailment
6021	entailment
6022	contradiction
6023	contradiction
6024	entailment
6025	contradiction
6026	contradiction
6027	contradiction
6028	contradiction
6029	contradiction
6030	neutral
6031	entailment
6032	neutral
6033	contradiction
6034	contradiction
6035	contradiction
6036	contradiction
6037	neutral
6038	entailment
6039	contradiction
6040	neutral
6041	neutral
6042	neutral
6043	neutral
6044	contradiction
6045	contradiction
6046	neutral
6047	neutral
6048	contradiction
6049	entailment
6050	entailment
6051	entailment
6052	entailment
6053	contradiction
6054	contradiction
6055	neutral
6056	neutral
6057	contradiction
6058	neutral
6059	contradiction
6060	contradiction
6061	neutral
6062	contradiction
6063	entailment
6064	contradiction
6065	contradiction
6066	contradiction
6067	neutral
6068	entailment
6069	entailment
6070	neutral
6071	neutral
6072	neutral
6073	entailment
6074	contradiction
6075	entailment
6076	contradiction
6077	neutral
6078	entailment
6079	entailment
6080	neutral
6081	contradiction
6082	neutral
6083	entailment
6084	contradiction
6085	neutral
6086	contradiction
6087	entailment
6088	neutral
6089	entailment
6090	contradiction
6091	neutral
6092	neutral
6093	entailment
6094	entailment
6095	neutral
6096	entailment
6097	entailment
6098	neutral
6099	contradiction
6100	contradiction
6101	entailment
6102	entailment
6103	neutral
6104	entailment
6105	contradiction
6106	contradiction
6107	neutral
6108	neutral
6109	entailment
6110	neutral
6111	contradiction
6112	contradiction
6113	contradiction
6114	contradiction
6115	neutral
6116	entailment
6117	contradiction
6118	entailment
6119	entailment
6120	contradiction
6121	entailment
6122	neutral
6123	neutral
6124	entailment
6125	neutral
6126	neutral
6127	contradiction
6128	neutral
6129	contradiction
6130	neutral
6131	neutral
6132	entailment
6133	entailment
6134	contradiction
6135	neutral
6136	contradiction
6137	neutral
6138	entailment
6139	contradiction
6140	entailment
6141	contradiction
6142	contradiction
6143	entailment
6144	neutral
6145	entailment
6146	contradiction
6147	contradiction
6148	entailment
6149	entailment
6150	entailment
6151	contradiction
6152	contradiction
6153	entailment
6154	neutral
6155	entailment
6156	entailment
6157	entailment
6158	contradiction
6159	entailment
6160	neutral
6161	neutral
6162	neutral
6163	entailment
6164	neutral
6165	entailment
6166	contradiction
6167	contradiction
6168	neutral
6169	entailment
6170	contradiction
6171	neutral
6172	contradiction
6173	entailment
6174	neutral
6175	entailment
6176	neutral
6177	contradiction
6178	neutral
6179	contradiction
6180	entailment
6181	contradiction
6182	entailment
6183	contradiction
6184	neutral
6185	contradiction
6186	neutral
6187	contradiction
6188	entailment
6189	neutral
6190	entailment
6191	contradiction
6192	neutral
6193	neutral
6194	neutral
6195	neutral
6196	neutral
6197	entailment
6198	contradiction
6199	contradiction
6200	contradiction
6201	contradiction
6202	contradiction
6203	contradiction
6204	entailment
6205	entailment
6206	contradiction
6207	neutral
6208	neutral
6209	entailment
6210	neutral
6211	neutral
6212	neutral
6213	neutral
6214	entailment
6215	contradiction
6216	contradiction
6217	entailment
6218	neutral
6219	contradiction
6220	entailment
6221	contradiction
6222	entailment
6223	contradiction
6224	neutral
6225	entailment
6226	contradiction
6227	contradiction
6228	neutral
6229	contradiction
6230	neutral
6231	entailment
6232	entailment
6233	entailment
6234	entailment
6235	contradiction
6236	contradiction
6237	entailment
6238	entailment
6239	entailment
6240	neutral
6241	contradiction
6242	contradiction
6243	neutral
6244	contradiction
6245	contradiction
6246	entailment
6247	entailment
6248	neutral
6249	entailment
6250	entailment
6251	entailment
6252	entailment
6253	contradiction
6254	entailment
6255	entailment
6256	neutral
6257	entailment
6258	neutral
6259	contradiction
6260	contradiction
6261	contradiction
6262	contradiction
6263	entailment
6264	neutral
6265	entailment
6266	entailment
6267	entailment
6268	neutral
6269	contradiction
6270	contradiction
6271	neutral
6272	contradiction
6273	neutral
6274	entailment
6275	contradiction
6276	contradiction
6277	contradiction
6278	neutral
6279	entailment
6280	neutral
6281	neutral
6282	neutral
6283	contradiction
6284	contradiction
6285	contradiction
6286	neutral
6287	entailment
6288	contradiction
6289	neutral
6290	contradiction
6291	contradiction
6292	entailment
6293	neutral
6294	contradiction
6295	entailment
6296	contradiction
6297	neutral
6298	entailment
6299	contradiction
6300	contradiction
6301	entailment
6302	neutral
6303	contradiction
6304	neutral
6305	entailment
6306	neutral
6307	contradiction
6308	contradiction
6309	neutral
6310	neutral
6311	contradiction
6312	neutral
6313	entailment
6314	contradiction
6315	entailment
6316	entailment
6317	contradiction
6318	entailment
6319	neutral
6320	contradiction
6321	neutral
6322	entailment
6323	entailment
6324	neutral
6325	entailment
6326	entailment
6327	entailment
6328	entailment
6329	contradiction
6330	contradiction
6331	entailment
6332	neutral
6333	entailment
6334	entailment
6335	entailment
6336	entailment
6337	contradiction
6338	neutral
6339	entailment
6340	neutral
6341	entailment
6342	entailment
6343	contradiction
6344	contradiction
6345	entailment
6346	entailment
6347	contradiction
6348	entailment
6349	entailment
6350	entailment
6351	entailment
6352	contradiction
6353	entailment
6354	neutral
6355	contradiction
6356	contradiction
6357	entailment
6358	entailment
6359	contradiction
6360	contradiction
6361	entailment
6362	neutral
6363	contradiction
6364	entailment
6365	neutral
6366	contradiction
6367	entailment
6368	neutral
6369	entailment
6370	entailment
6371	entailment
6372	neutral
6373	entailment
6374	entailment
6375	contradiction
6376	contradiction
6377	neutral
6378	contradiction
6379	neutral
6380	entailment
6381	entailment
6382	contradiction
6383	neutral
6384	contradiction
6385	entailment
6386	contradiction
6387	contradiction
6388	contradiction
6389	neutral
6390	entailment
6391	neutral
6392	contradiction
6393	neutral
6394	entailment
6395	neutral
6396	contradiction
6397	entailment
6398	neutral
6399	neutral
6400	contradiction
6401	contradiction
6402	entailment
6403	entailment
6404	entailment
6405	entailment
6406	contradiction
6407	neutral
6408	neutral
6409	neutral
6410	neutral
6411	entailment
6412	contradiction
6413	neutral
6414	entailment
6415	contradiction
6416	contradiction
6417	entailment
6418	contradiction
6419	contradiction
6420	entailment
6421	contradiction
6422	entailment
6423	contradiction
6424	neutral
6425	contradiction
6426	entailment
6427	contradiction
6428	neutral
6429	contradiction
6430	contradiction
6431	entailment
6432	contradiction
6433	contradiction
6434	contradiction
6435	contradiction
6436	neutral
6437	entailment
6438	entailment
6439	contradiction
6440	contradiction
6441	neutral
6442	neutral
6443	contradiction
6444	contradiction
6445	entailment
6446	neutral
6447	contradiction
6448	entailment
6449	contradiction
6450	entailment
6451	contradiction
6452	entailment
6453	contradiction
6454	entailment
6455	neutral
6456	neutral
6457	contradiction
6458	neutral
6459	contradiction
6460	entailment
6461	neutral
6462	contradiction
6463	entailment
6464	entailment
6465	entailment
6466	entailment
6467	neutral
6468	entailment
6469	contradiction
6470	contradiction
6471	neutral
6472	entailment
6473	entailment
6474	contradiction
6475	entailment
6476	contradiction
6477	contradiction
6478	contradiction
6479	entailment
6480	neutral
6481	entailment
6482	entailment
6483	contradiction
6484	entailment
6485	neutral
6486	entailment
6487	contradiction
6488	contradiction
6489	entailment
6490	neutral
6491	contradiction
6492	neutral
6493	entailment
6494	neutral
6495	entailment
6496	contradiction
6497	neutral
6498	neutral
6499	entailment
6500	contradiction
6501	neutral
6502	contradiction
6503	neutral
6504	neutral
6505	contradiction
6506	neutral
6507	neutral
6508	contradiction
6509	neutral
6510	neutral
6511	contradiction
6512	neutral
6513	entailment
6514	entailment
6515	neutral
6516	neutral
6517	entailment
6518	entailment
6519	neutral
6520	contradiction
6521	entailment
6522	entailment
6523	neutral
6524	entailment
6525	neutral
6526	neutral
6527	entailment
6528	contradiction
6529	contradiction
6530	contradiction
6531	entailment
6532	entailment
6533	contradiction
6534	neutral
6535	contradiction
6536	entailment
6537	neutral
6538	contradiction
6539	neutral
6540	neutral
6541	contradiction
6542	neutral
6543	contradiction
6544	contradiction
6545	neutral
6546	neutral
6547	entailment
6548	entailment
6549	entailment
6550	neutral
6551	neutral
6552	neutral
6553	entailment
6554	entailment
6555	entailment
6556	entailment
6557	entailment
6558	neutral
6559	entailment
6560	neutral
6561	contradiction
6562	neutral
6563	contradiction
6564	contradiction
6565	entailment
6566	contradiction
6567	neutral
6568	neutral
6569	neutral
6570	entailment
6571	contradiction
6572	entailment
6573	neutral
6574	entailment
6575	neutral
6576	entailment
6577	neutral
6578	contradiction
6579	contradiction
6580	neutral
6581	neutral
6582	contradiction
6583	contradiction
6584	entailment
6585	entailment
6586	entailment
6587	entailment
6588	neutral
6589	entailment
6590	contradiction
6591	neutral
6592	entailment
6593	neutral
6594	neutral
6595	contradiction
6596	contradiction
6597	entailment
6598	neutral
6599	contradiction
6600	entailment
6601	entailment
6602	neutral
6603	neutral
6604	contradiction
6605	contradiction
6606	neutral
6607	entailment
6608	neutral
6609	neutral
6610	neutral
6611	entailment
6612	contradiction
6613	neutral
6614	entailment
6615	contradiction
6616	contradiction
6617	neutral
6618	entailment
6619	entailment
6620	contradiction
6621	contradiction
6622	entailment
6623	entailment
6624	contradiction
6625	entailment
6626	contradiction
6627	neutral
6628	neutral
6629	contradiction
6630	neutral
6631	entailment
6632	entailment
6633	entailment
6634	neutral
6635	entailment
6636	neutral
6637	entailment
6638	neutral
6639	entailment
6640	contradiction
6641	entailment
6642	neutral
6643	entailment
6644	neutral
6645	neutral
6646	contradiction
6647	entailment
6648	entailment
6649	neutral
6650	entailment
6651	contradiction
6652	contradiction
6653	contradiction
6654	contradiction
6655	neutral
6656	entailment
6657	contradiction
6658	contradiction
6659	entailment
6660	contradiction
6661	entailment
6662	contradiction
6663	contradiction
6664	neutral
6665	entailment
6666	contradiction
6667	entailment
6668	contradiction
6669	entailment
6670	contradiction
6671	contradiction
6672	neutral
6673	entailment
6674	neutral
6675	neutral
6676	entailment
6677	entailment
6678	neutral
6679	neutral
6680	entailment
6681	entailment
6682	entailment
6683	neutral
6684	neutral
6685	neutral
6686	entailment
6687	entailment
6688	neutral
6689	entailment
6690	entailment
6691	entailment
6692	neutral
6693	entailment
6694	neutral
6695	contradiction
6696	contradiction
6697	neutral
6698	entailment
6699	contradiction
6700	neutral
6701	neutral
6702	neutral
6703	contradiction
6704	contradiction
6705	entailment
6706	neutral
6707	neutral
6708	neutral
6709	contradiction
6710	entailment
6711	neutral
6712	contradiction
6713	entailment
6714	contradiction
6715	neutral
6716	contradiction
6717	neutral
6718	entailment
6719	entailment
6720	entailment
6721	contradiction
6722	contradiction
6723	contradiction
6724	entailment
6725	entailment
6726	neutral
6727	entailment
6728	neutral
6729	neutral
6730	entailment
6731	neutral
6732	contradiction
6733	neutral
6734	entailment
6735	contradiction
6736	entailment
6737	contradiction
6738	entailment
6739	entailment
6740	contradiction
6741	contradiction
6742	neutral
6743	neutral
6744	neutral
6745	entailment
6746	contradiction
6747	neutral
6748	neutral
6749	contradiction
6750	contradiction
6751	entailment
6752	neutral
6753	neutral
6754	contradiction
6755	contradiction
6756	entailment
6757	entailment
6758	entailment
6759	entailment
6760	contradiction
6761	neutral
6762	contradiction
6763	neutral
6764	neutral
6765	entailment
6766	neutral
6767	contradiction
6768	neutral
6769	neutral
6770	contradiction
6771	contradiction
6772	entailment
6773	entailment
6774	contradiction
6775	contradiction
6776	entailment
6777	entailment
6778	entailment
6779	entailment
6780	entailment
6781	neutral
6782	contradiction
6783	contradiction
6784	entailment
6785	contradiction
6786	neutral
6787	neutral
6788	entailment
6789	neutral
6790	contradiction
6791	contradiction
6792	neutral
6793	entailment
6794	entailment
6795	neutral
6796	neutral
6797	entailment
6798	contradiction
6799	entailment
6800	contradiction
6801	contradiction
6802	entailment
6803	contradiction
6804	contradiction
6805	neutral
6806	contradiction
6807	entailment
6808	entailment
6809	contradiction
6810	neutral
6811	entailment
6812	contradiction
6813	contradiction
6814	contradiction
6815	neutral
6816	entailment
6817	entailment
6818	contradiction
6819	neutral
6820	neutral
6821	contradiction
6822	entailment
6823	entailment
6824	contradiction
6825	contradiction
6826	entailment
6827	neutral
6828	neutral
6829	entailment
6830	neutral
6831	contradiction
6832	neutral
6833	entailment
6834	neutral
6835	entailment
6836	entailment
6837	neutral
6838	contradiction
6839	entailment
6840	entailment
6841	contradiction
6842	entailment
6843	entailment
6844	neutral
6845	entailment
6846	neutral
6847	contradiction
6848	entailment
6849	contradiction
6850	contradiction
6851	contradiction
6852	entailment
6853	entailment
6854	neutral
6855	neutral
6856	contradiction
6857	neutral
6858	contradiction
6859	entailment
6860	contradiction
6861	neutral
6862	contradiction
6863	entailment
6864	contradiction
6865	entailment
6866	entailment
6867	entailment
6868	entailment
6869	contradiction
6870	entailment
6871	neutral
6872	contradiction
6873	contradiction
6874	neutral
6875	neutral
6876	contradiction
6877	neutral
6878	contradiction
6879	contradiction
6880	neutral
6881	entailment
6882	entailment
6883	contradiction
6884	entailment
6885	neutral
6886	contradiction
6887	neutral
6888	contradiction
6889	neutral
6890	entailment
6891	neutral
6892	entailment
6893	contradiction
6894	neutral
6895	contradiction
6896	entailment
6897	entailment
6898	entailment
6899	contradiction
6900	entailment
6901	neutral
6902	entailment
6903	neutral
6904	neutral
6905	entailment
6906	neutral
6907	neutral
6908	entailment
6909	entailment
6910	contradiction
6911	entailment
6912	contradiction
6913	entailment
6914	contradiction
6915	neutral
6916	neutral
6917	entailment
6918	entailment
6919	contradiction
6920	entailment
6921	neutral
6922	neutral
6923	entailment
6924	contradiction
6925	neutral
6926	entailment
6927	contradiction
6928	neutral
6929	neutral
6930	entailment
6931	entailment
6932	neutral
6933	entailment
6934	contradiction
6935	entailment
6936	neutral
6937	entailment
6938	contradiction
6939	entailment
6940	entailment
6941	contradiction
6942	neutral
6943	neutral
6944	contradiction
6945	contradiction
6946	contradiction
6947	entailment
6948	entailment
6949	neutral
6950	entailment
6951	neutral
6952	contradiction
6953	entailment
6954	contradiction
6955	neutral
6956	contradiction
6957	contradiction
6958	contradiction
6959	contradiction
6960	contradiction
6961	entailment
6962	entailment
6963	entailment
6964	entailment
6965	contradiction
6966	entailment
6967	entailment
6968	entailment
6969	neutral
6970	entailment
6971	contradiction
6972	neutral
6973	contradiction
6974	neutral
6975	entailment
6976	entailment
6977	entailment
6978	entailment
6979	neutral
6980	contradiction
6981	neutral
6982	entailment
6983	neutral
6984	entailment
6985	entailment
6986	neutral
6987	entailment
6988	entailment
6989	entailment
6990	contradiction
6991	entailment
6992	entailment
6993	entailment
6994	contradiction
6995	neutral
6996	contradiction
6997	contradiction
6998	neutral
6999	entailment
7000	contradiction
7001	contradiction
7002	entailment
7003	entailment
7004	entailment
7005	neutral
7006	contradiction
7007	entailment
7008	neutral
7009	entailment
7010	neutral
7011	neutral
7012	entailment
7013	entailment
7014	entailment
7015	contradiction
7016	entailment
7017	neutral
7018	contradiction
7019	entailment
7020	contradiction
7021	contradiction
7022	neutral
7023	entailment
7024	neutral
7025	neutral
7026	neutral
7027	contradiction
7028	contradiction
7029	contradiction
7030	entailment
7031	entailment
7032	entailment
7033	neutral
7034	entailment
7035	neutral
7036	neutral
7037	neutral
7038	entailment
7039	entailment
7040	contradiction
7041	neutral
7042	entailment
7043	contradiction
7044	contradiction
7045	entailment
7046	neutral
7047	entailment
7048	neutral
7049	neutral
7050	contradiction
7051	neutral
7052	contradiction
7053	contradiction
7054	contradiction
7055	contradiction
7056	entailment
7057	contradiction
7058	entailment
7059	contradiction
7060	contradiction
7061	neutral
7062	neutral
7063	contradiction
7064	entailment
7065	contradiction
7066	contradiction
7067	contradiction
7068	contradiction
7069	contradiction
7070	contradiction
7071	entailment
7072	neutral
7073	neutral
7074	entailment
7075	entailment
7076	entailment
7077	contradiction
7078	contradiction
7079	neutral
7080	entailment
7081	entailment
7082	neutral
7083	contradiction
7084	entailment
7085	contradiction
7086	neutral
7087	neutral
7088	neutral
7089	contradiction
7090	entailment
7091	neutral
7092	entailment
7093	contradiction
7094	entailment
7095	neutral
7096	entailment
7097	contradiction
7098	contradiction
7099	contradiction
7100	contradiction
7101	neutral
7102	contradiction
7103	contradiction
7104	entailment
7105	entailment
7106	entailment
7107	contradiction
7108	neutral
7109	contradiction
7110	contradiction
7111	contradiction
7112	entailment
7113	contradiction
7114	contradiction
7115	neutral
7116	contradiction
7117	entailment
7118	neutral
7119	entailment
7120	neutral
7121	contradiction
7122	neutral
7123	neutral
7124	neutral
7125	contradiction
7126	neutral
7127	neutral
7128	entailment
7129	entailment
7130	contradiction
7131	entailment
7132	neutral
7133	neutral
7134	contradiction
7135	entailment
7136	entailment
7137	contradiction
7138	contradiction
7139	neutral
7140	entailment
7141	contradiction
7142	contradiction
7143	entailment
7144	entailment
7145	contradiction
7146	entailment
7147	neutral
7148	entailment
7149	entailment
7150	neutral
7151	entailment
7152	contradiction
7153	neutral
7154	neutral
7155	contradiction
7156	contradiction
7157	neutral
7158	entailment
7159	entailment
7160	neutral
7161	contradiction
7162	neutral
7163	entailment
7164	contradiction
7165	neutral
7166	neutral
7167	entailment
7168	entailment
7169	contradiction
7170	contradiction
7171	entailment
7172	contradiction
7173	neutral
7174	contradiction
7175	entailment
7176	neutral
7177	entailment
7178	neutral
7179	neutral
7180	entailment
7181	entailment
7182	contradiction
7183	contradiction
7184	neutral
7185	contradiction
7186	entailment
7187	entailment
7188	entailment
7189	entailment
7190	entailment
7191	neutral
7192	neutral
7193	entailment
7194	entailment
7195	neutral
7196	entailment
7197	entailment
7198	neutral
7199	contradiction
7200	contradiction
7201	neutral
7202	contradiction
7203	contradiction
7204	entailment
7205	entailment
7206	neutral
7207	contradiction
7208	contradiction
7209	entailment
7210	neutral
7211	neutral
7212	contradiction
7213	contradiction
7214	contradiction
7215	entailment
7216	contradiction
7217	entailment
7218	contradiction
7219	neutral
7220	neutral
7221	neutral
7222	neutral
7223	neutral
7224	entailment
7225	neutral
7226	contradiction
7227	contradiction
7228	entailment
7229	entailment
7230	neutral
7231	entailment
7232	entailment
7233	neutral
7234	entailment
7235	contradiction
7236	neutral
7237	contradiction
7238	neutral
7239	entailment
7240	neutral
7241	neutral
7242	neutral
7243	contradiction
7244	entailment
7245	contradiction
7246	entailment
7247	neutral
7248	contradiction
7249	neutral
7250	neutral
7251	entailment
7252	entailment
7253	neutral
7254	contradiction
7255	contradiction
7256	contradiction
7257	entailment
7258	entailment
7259	contradiction
7260	entailment
7261	contradiction
7262	contradiction
7263	entailment
7264	contradiction
7265	neutral
7266	neutral
7267	entailment
7268	contradiction
7269	neutral
7270	neutral
7271	contradiction
7272	entailment
7273	neutral
7274	entailment
7275	entailment
7276	entailment
7277	entailment
7278	entailment
7279	neutral
7280	neutral
7281	neutral
7282	contradiction
7283	neutral
7284	contradiction
7285	entailment
7286	neutral
7287	neutral
7288	contradiction
7289	neutral
7290	contradiction
7291	entailment
7292	neutral
7293	contradiction
7294	neutral
7295	entailment
7296	neutral
7297	neutral
7298	contradiction
7299	entailment
7300	entailment
7301	neutral
7302	entailment
7303	entailment
7304	entailment
7305	entailment
7306	contradiction
7307	contradiction
7308	entailment
7309	contradiction
7310	entailment
7311	contradiction
7312	entailment
7313	neutral
7314	neutral
7315	contradiction
7316	contradiction
7317	neutral
7318	contradiction
7319	entailment
7320	neutral
7321	entailment
7322	neutral
7323	contradiction
7324	contradiction
7325	entailment
7326	neutral
7327	neutral
7328	neutral
7329	neutral
7330	neutral
7331	contradiction
7332	contradiction
7333	neutral
7334	entailment
7335	contradiction
7336	neutral
7337	contradiction
7338	neutral
7339	contradiction
7340	neutral
7341	neutral
7342	neutral
7343	neutral
7344	neutral
7345	contradiction
7346	contradiction
7347	entailment
7348	contradiction
7349	neutral
7350	entailment
7351	contradiction
7352	neutral
7353	contradiction
7354	entailment
7355	contradiction
7356	contradiction
7357	entailment
7358	entailment
7359	entailment
7360	neutral
7361	contradiction
7362	neutral
7363	entailment
7364	contradiction
7365	neutral
7366	contradiction
7367	entailment
7368	entailment
7369	neutral
7370	entailment
7371	neutral
7372	entailment
7373	entailment
7374	neutral
7375	contradiction
7376	neutral
7377	entailment
7378	contradiction
7379	contradiction
7380	entailment
7381	neutral
7382	contradiction
7383	entailment
7384	contradiction
7385	neutral
7386	contradiction
7387	entailment
7388	entailment
7389	neutral
7390	entailment
7391	contradiction
7392	neutral
7393	entailment
7394	neutral
7395	neutral
7396	contradiction
7397	contradiction
7398	neutral
7399	contradiction
7400	entailment
7401	contradiction
7402	neutral
7403	neutral
7404	entailment
7405	neutral
7406	entailment
7407	neutral
7408	neutral
7409	entailment
7410	entailment
7411	entailment
7412	entailment
7413	entailment
7414	entailment
7415	neutral
7416	neutral
7417	neutral
7418	entailment
7419	contradiction
7420	neutral
7421	entailment
7422	entailment
7423	neutral
7424	entailment
7425	contradiction
7426	neutral
7427	contradiction
7428	neutral
7429	entailment
7430	neutral
7431	neutral
7432	neutral
7433	contradiction
7434	neutral
7435	entailment
7436	contradiction
7437	neutral
7438	entailment
7439	neutral
7440	neutral
7441	neutral
7442	entailment
7443	entailment
7444	entailment
7445	entailment
7446	entailment
7447	neutral
7448	neutral
7449	entailment
7450	entailment
7451	entailment
7452	neutral
7453	neutral
7454	neutral
7455	neutral
7456	entailment
7457	entailment
7458	neutral
7459	neutral
7460	contradiction
7461	entailment
7462	contradiction
7463	entailment
7464	entailment
7465	entailment
7466	contradiction
7467	neutral
7468	entailment
7469	neutral
7470	entailment
7471	neutral
7472	entailment
7473	entailment
7474	contradiction
7475	contradiction
7476	entailment
7477	entailment
7478	contradiction
7479	entailment
7480	contradiction
7481	neutral
7482	entailment
7483	neutral
7484	neutral
7485	neutral
7486	entailment
7487	contradiction
7488	entailment
7489	neutral
7490	neutral
7491	neutral
7492	contradiction
7493	entailment
7494	entailment
7495	neutral
7496	neutral
7497	neutral
7498	contradiction
7499	contradiction
7500	neutral
7501	contradiction
7502	entailment
7503	entailment
7504	entailment
7505	neutral
7506	contradiction
7507	contradiction
7508	neutral
7509	neutral
7510	entailment
7511	contradiction
7512	neutral
7513	neutral
7514	contradiction
7515	contradiction
7516	neutral
7517	entailment
7518	neutral
7519	contradiction
7520	entailment
7521	contradiction
7522	entailment
7523	entailment
7524	contradiction
7525	neutral
7526	neutral
7527	entailment
7528	neutral
7529	entailment
7530	neutral
7531	contradiction
7532	contradiction
7533	neutral
7534	neutral
7535	neutral
7536	neutral
7537	contradiction
7538	contradiction
7539	neutral
7540	entailment
7541	neutral
7542	neutral
7543	contradiction
7544	entailment
7545	entailment
7546	entailment
7547	contradiction
7548	contradiction
7549	contradiction
7550	entailment
7551	contradiction
7552	entailment
7553	entailment
7554	contradiction
7555	neutral
7556	entailment
7557	neutral
7558	neutral
7559	neutral
7560	entailment
7561	neutral
7562	neutral
7563	entailment
7564	neutral
7565	entailment
7566	entailment
7567	contradiction
7568	entailment
7569	entailment
7570	entailment
7571	neutral
7572	contradiction
7573	entailment
7574	entailment
7575	entailment
7576	contradiction
7577	neutral
7578	contradiction
7579	contradiction
7580	entailment
7581	contradiction
7582	contradiction
7583	contradiction
7584	entailment
7585	neutral
7586	contradiction
7587	neutral
7588	entailment
7589	contradiction
7590	neutral
7591	entailment
7592	contradiction
7593	neutral
7594	contradiction
7595	neutral
7596	neutral
7597	contradiction
7598	contradiction
7599	contradiction
7600	contradiction
7601	entailment
7602	entailment
7603	contradiction
7604	contradiction
7605	contradiction
7606	contradiction
7607	neutral
7608	neutral
7609	entailment
7610	contradiction
7611	contradiction
7612	contradiction
7613	neutral
7614	entailment
7615	neutral
7616	entailment
7617	neutral
7618	contradiction
7619	contradiction
7620	entailment
7621	entailment
7622	contradiction
7623	contradiction
7624	neutral
7625	neutral
7626	contradiction
7627	contradiction
7628	contradiction
7629	contradiction
7630	neutral
7631	contradiction
7632	entailment
7633	entailment
7634	entailment
7635	entailment
7636	neutral
7637	entailment
7638	neutral
7639	neutral
7640	contradiction
7641	entailment
7642	entailment
7643	entailment
7644	entailment
7645	entailment
7646	contradiction
7647	neutral
7648	contradiction
7649	entailment
7650	entailment
7651	neutral
7652	entailment
7653	neutral
7654	contradiction
7655	contradiction
7656	neutral
7657	neutral
7658	neutral
7659	neutral
7660	entailment
7661	contradiction
7662	entailment
7663	entailment
7664	entailment
7665	contradiction
7666	entailment
7667	contradiction
7668	contradiction
7669	contradiction
7670	contradiction
7671	neutral
7672	entailment
7673	entailment
7674	neutral
7675	neutral
7676	neutral
7677	neutral
7678	neutral
7679	contradiction
7680	contradiction
7681	contradiction
7682	contradiction
7683	neutral
7684	contradiction
7685	entailment
7686	entailment
7687	neutral
7688	entailment
7689	entailment
7690	contradiction
7691	neutral
7692	contradiction
7693	contradiction
7694	neutral
7695	contradiction
7696	neutral
7697	entailment
7698	neutral
7699	contradiction
7700	contradiction
7701	contradiction
7702	contradiction
7703	neutral
7704	contradiction
7705	neutral
7706	contradiction
7707	entailment
7708	neutral
7709	contradiction
7710	contradiction
7711	neutral
7712	neutral
7713	neutral
7714	neutral
7715	contradiction
7716	entailment
7717	neutral
7718	contradiction
7719	entailment
7720	neutral
7721	neutral
7722	contradiction
7723	neutral
7724	neutral
7725	contradiction
7726	entailment
7727	contradiction
7728	neutral
7729	entailment
7730	contradiction
7731	entailment
7732	neutral
7733	neutral
7734	contradiction
7735	contradiction
7736	entailment
7737	neutral
7738	entailment
7739	neutral
7740	neutral
7741	entailment
7742	neutral
7743	neutral
7744	entailment
7745	neutral
7746	entailment
7747	contradiction
7748	entailment
7749	contradiction
7750	entailment
7751	entailment
7752	neutral
7753	entailment
7754	entailment
7755	neutral
7756	entailment
7757	neutral
7758	contradiction
7759	contradiction
7760	neutral
7761	entailment
7762	neutral
7763	neutral
7764	contradiction
7765	neutral
